feature,Importance
V248,2.2389897678221082e-05
V196,2.2389897678221082e-05
PCA_8,2.2389897678221082e-05
V134,2.2389897678198877e-05
V178,2.2389897678198877e-05
PCA_25,2.2389897678198877e-05
D8_group_5,2.0150907910410076e-05
C4_group_4,2.0150907910410076e-05
V80,2.0150907910410076e-05
V312,2.0150907910410076e-05
C4_group_6,2.0150907910410076e-05
D3_group_1,2.0150907910410076e-05
C8_group_1,2.0150907910410076e-05
C2_group_4,2.0150907910410076e-05
V79,2.0150907910410076e-05
C7_group_1,2.0150907910410076e-05
V102,2.015090791038787e-05
C1_group_2,2.0150907910365668e-05
C11_group_1,1.791191814259907e-05
id_28_fe1,1.791191814259907e-05
D10_group_2,1.791191814259907e-05
id_35,1.791191814259907e-05
V317,1.791191814259907e-05
C13_group_4,1.791191814259907e-05
V94,1.791191814259907e-05
V132,1.791191814259907e-05
C10_group_2,1.791191814259907e-05
PCA_15,1.791191814259907e-05
V15,1.791191814259907e-05
D2,1.791191814259907e-05
D1_group_1,1.7911918142576865e-05
V101,1.5672928374788064e-05
C11_group_4,1.5672928374788064e-05
ProductCD_fe1,1.5672928374788064e-05
C14_group_1,1.5672928374788064e-05
V318,1.5672928374788064e-05
id_31_fe1,1.5672928374788064e-05
id_17_fe1,1.567292837476586e-05
V316,1.567292837476586e-05
DeviceType_fe1,1.567292837476586e-05
V17,1.3433938606977058e-05
PCA_13,1.3433938606977058e-05
V50,1.3433938606977058e-05
P_emaildomain_fe1,1.3433938606977058e-05
D1_group_4,1.3433938606977058e-05
D5_group_3,1.3433938606954854e-05
D5_group_2,1.3433938606954854e-05
C4_group_2,1.3433938606954854e-05
V13,1.3433938606954854e-05
C2_group_2,1.3433938606954854e-05
D2_group_4,1.343393860693265e-05
V213,1.1194948839166052e-05
id_37,1.1194948839166052e-05
PCA_7,1.1194948839166052e-05
V239,1.1194948839166052e-05
id_13_fe1,1.1194948839166052e-05
PCA_14,1.1194948839166052e-05
V237,1.1194948839166052e-05
V203,1.1194948839166052e-05
id_19_fe1,1.1194948839166052e-05
V266,1.1194948839166052e-05
id_20_fe1,1.1194948839166052e-05
V39,1.1194948839166052e-05
V51,1.1194948839166052e-05
D12_group_3,1.1194948839166052e-05
id_29,1.1194948839166052e-05
V219,1.1194948839166052e-05
V47,1.1194948839166052e-05
V215,1.1194948839166052e-05
id_29_fe1,1.1194948839166052e-05
C12_group_4,1.1194948839166052e-05
PCA_20,1.1194948839166052e-05
V170,1.1194948839166052e-05
V165,1.1194948839166052e-05
V95,1.1194948839166052e-05
C12_group_3,1.1194948839166052e-05
C7_group_4,1.1194948839166052e-05
V147,1.1194948839166052e-05
PCA_21,1.1194948839166052e-05
V143,1.1194948839166052e-05
V140,1.1194948839166052e-05
V92,1.1194948839166052e-05
V125,1.1194948839166052e-05
D12_group_4,1.1194948839166052e-05
V123,1.1194948839166052e-05
V43,1.1194948839166052e-05
D6_group_6,1.1194948839166052e-05
D9_group_4,1.1194948839166052e-05
V167,1.1194948839166052e-05
C4_group_5,1.1194948839166052e-05
V191,1.1194948839166052e-05
V308,1.1194948839166052e-05
D9_group_1,1.1194948839166052e-05
id_05,1.1194948839166052e-05
D15_group_1,1.1194948839143848e-05
V103,1.1194948839143848e-05
P_emaildomain_0,1.1194948839143848e-05
id_06,1.1194948839143848e-05
V277,1.1194948839143848e-05
PCA_24,1.1194948839121644e-05
D4_group_2,8.955959071332842e-06
V282,8.955959071332842e-06
ProductCD,8.955959071332842e-06
PCA_4,8.955959071332842e-06
N4,8.955959071332842e-06
id_38,8.955959071332842e-06
N5,8.955959071332842e-06
C7_group_3,8.955959071332842e-06
C10_group_6,8.955959071332842e-06
V232,8.955959071332842e-06
D5_group_6,8.955959071332842e-06
D6_group_3,8.955959071332842e-06
V274,8.955959071332842e-06
V21,8.955959071332842e-06
V255,8.955959071332842e-06
V152,8.955959071332842e-06
V153,8.955959071332842e-06
D9_group_3,8.955959071332842e-06
D15,8.955959071332842e-06
id_37_fe1,8.955959071332842e-06
V263,8.955959071332842e-06
V212,8.955959071332842e-06
N11,8.955959071332842e-06
V57,8.955959071332842e-06
C11_group_3,8.955959071310638e-06
D3_group_6,8.955959071310638e-06
D3_group_5,8.955959071310638e-06
PCA_10,8.955959071310638e-06
D2_group_6,8.955959071310638e-06
D15_group_4,8.955959071310638e-06
C6,8.955959071310638e-06
D1_group_5,8.955959071310638e-06
C5_group_5,8.955959071310638e-06
C11_group_2,8.955959071310638e-06
device_name_fe1,8.955959071310638e-06
V179,8.955959071310638e-06
C2_group_6,8.955959071288432e-06
V164,6.716969303521836e-06
id_36,6.716969303499631e-06
C5_group_3,6.716969303499631e-06
V72,6.716969303499631e-06
V291,6.716969303499631e-06
C9_group_4,6.716969303499631e-06
D1,6.716969303499631e-06
V84,6.716969303499631e-06
C13_group_6,6.716969303499631e-06
V59,6.716969303499631e-06
D15_group_5,6.716969303499631e-06
V93,6.716969303499631e-06
id_36_fe1,6.716969303499631e-06
V49,6.716969303499631e-06
id_19,6.716969303499631e-06
C11_group_6,6.716969303477427e-06
D1_group_2,6.716969303477427e-06
N0,4.477979535666421e-06
R_emaildomain_1_fe1,4.477979535666421e-06
C5_group_6,4.477979535666421e-06
V288,4.477979535666421e-06
M6,4.477979535666421e-06
D1_group_3,4.477979535666421e-06
M1_1_sum,4.477979535666421e-06
id_31,4.477979535666421e-06
D10_group_4,4.477979535666421e-06
R_emaildomain_0,4.477979535666421e-06
V128,4.477979535666421e-06
D1_group_6,4.477979535666421e-06
C5_group_1,4.477979535666421e-06
C2_group_3,4.477979535666421e-06
PCA_9,4.477979535666421e-06
hour,4.477979535666421e-06
V53,2.2389897678776192e-06
D2_group_1,2.238989767855415e-06
R_emaildomain,2.238989767855415e-06
V171,2.238989767855415e-06
V283,2.238989767855415e-06
V309,2.2389897678332105e-06
V314,2.2389897678332105e-06
V64,2.2389897678332105e-06
V61,2.2389897678332105e-06
TransactionDT_diff1,2.2389897678332105e-06
V297,2.2389897678332105e-06
V71,2.2389897678332105e-06
N9,2.2389897678332105e-06
C7_group_6,2.2389897678332105e-06
D13,2.2389897678332105e-06
TransactionAmt,2.2389897678332105e-06
TransactionAmt_decimal,2.2389897678332105e-06
D5_group_4,2.2389897678332105e-06
D4_group_4,2.2389897678332105e-06
D3_group_4,2.2389897678332105e-06
V127,2.2389897678332105e-06
C5_group_2,2.2389897678332105e-06
C4_group_1,2.2389897678332105e-06
V321,2.2389897678332105e-06
D4_group_3,2.2389897678332105e-06
V19,2.2389897678332105e-06
D2_group_3,2.2389897678332105e-06
D11_group_3,2.2389897678332105e-06
P_emaildomain_1_fe1,2.2389897678332105e-06
id_35_fe1,2.2389897678332105e-06
id_34_fe1,2.2389897678332105e-06
V229,2.2389897678332105e-06
id_12,2.2389897678332105e-06
V280,2.2389897678332105e-06
V284,2.2389897678332105e-06
V34,2.2389897678332105e-06
V36,4.4408920985006264e-17
V73,2.2204460492503132e-17
C6_group_5,2.2204460492503132e-17
C12_group_6,2.2204460492503132e-17
PCA_11,2.2204460492503132e-17
V168,2.2204460492503132e-17
C6_group_3,2.2204460492503132e-17
V159,0.0
C3_group_3,0.0
C3_group_2,0.0
C3_group_1,0.0
V151,0.0
V157,0.0
V158,0.0
V320,0.0
V160,0.0
V145,0.0
V162,0.0
V163,0.0
V166,0.0
V173,0.0
C1_group_3,0.0
V176,0.0
V161,0.0
V144,0.0
V18,0.0
C9_group_2,0.0
D11_group_5,0.0
D11_group_4,0.0
V126,0.0
V129,0.0
V130,0.0
V131,0.0
C9_group_3,0.0
C9_group_1,0.0
V142,0.0
V135,0.0
V136,0.0
V137,0.0
V138,0.0
V139,0.0
V14,0.0
V141,0.0
V177,0.0
V180,0.0
D9_group_2,0.0
V124,0.0
V206,0.0
D14_group_3,0.0
D14_group_1,0.0
D13_group_3,0.0
D13_group_2,0.0
D13_group_1,0.0
D12_group_2,0.0
D12_group_1,0.0
V322,0.0
D11_group_1,0.0
D10_group_1,0.0
V211,0.0
V214,0.0
device_version_fe1,0.0
V216,0.0
proc_id_30_1_fe1,0.0
proc_id_30_0_fe1,0.0
D15_group_2,0.0
V20,0.0
V2,0.0
D6_group_2,0.0
D8_group_3,0.0
D8_group_2,0.0
D8_group_1,0.0
D7_group_3,0.0
D7_group_2,0.0
D7_group_1,0.0
V181,0.0
D6_group_1,0.0
V193,0.0
V182,0.0
V183,0.0
D5_group_1,0.0
V184,0.0
V185,0.0
D4_group_1,0.0
V192,0.0
D11_group_6,0.0
D12_group_6,0.0
D12_group_5,0.0
C3_group_4,0.0
C6_group_6,0.0
D6,0.0
C5_group_4,0.0
D7,0.0
DeviceInfo,0.0
C3_group_6,0.0
C3_group_5,0.0
M1,0.0
D14,0.0
C2_group_5,0.0
M2,0.0
M3,0.0
M4,0.0
M7,0.0
M8,0.0
M9,0.0
D4,0.0
D12,0.0
V10,0.0
N2,0.0
PCA_3,0.0
N10,0.0
N8,0.0
N7,0.0
TransactionDT_diff0,0.0
N6,0.0
PCA_28,0.0
N1,0.0
D11,0.0
PCA_29,0.0
C3,0.0
M1_1,0.0
C9_group_6,0.0
C9_group_5,0.0
C5,0.0
C9,0.0
V1,0.0
V100,0.0
V221,0.0
V119,0.0
V114,0.0
D4_group_6,0.0
D4_group_5,0.0
V115,0.0
V116,0.0
V117,0.0
V118,0.0
V120,0.0
V113,0.0
D15_group_6,0.0
V121,0.0
V122,0.0
D14_group_6,0.0
D14_group_5,0.0
D14_group_4,0.0
D13_group_5,0.0
D5_group_5,0.0
D6_group_4,0.0
V104,0.0
D9_group_5,0.0
V105,0.0
V106,0.0
V107,0.0
V108,0.0
V109,0.0
V11,0.0
D9_group_6,0.0
V110,0.0
D6_group_5,0.0
D8_group_6,0.0
V111,0.0
D8_group_4,0.0
D7_group_6,0.0
D7_group_5,0.0
D7_group_4,0.0
V112,0.0
id_38_fe1,0.0
D11_group_2,0.0
PCA_0,0.0
V38,0.0
V276,0.0
V278,0.0
V91,0.0
V90,0.0
V319,0.0
V9,0.0
V4,0.0
V89,0.0
V88,0.0
V28,0.0
V281,0.0
V85,0.0
V286,0.0
V83,0.0
V289,0.0
V272,0.0
V97,0.0
id_16,0.0
V98,0.0
id_13,0.0
V269,0.0
V31,0.0
id_11,0.0
id_10,0.0
id_09,0.0
V27,0.0
V270,0.0
id_04,0.0
id_03,0.0
id_01,0.0
V271,0.0
dist1,0.0
dayofweek,0.0
V99,0.0
V29,0.0
V8,0.0
V290,0.0
V77,0.0
V3,0.0
V58,0.0
V30,0.0
V56,0.0
V42,0.0
V313,0.0
V300,0.0
V311,0.0
V301,0.0
V302,0.0
V303,0.0
V5,0.0
V304,0.0
V48,0.0
V305,0.0
V6,0.0
V60,0.0
V299,0.0
V7,0.0
V76,0.0
V75,0.0
V315,0.0
V292,0.0
V296,0.0
V70,0.0
V69,0.0
V62,0.0
V68,0.0
V67,0.0
V66,0.0
V65,0.0
V298,0.0
V41,0.0
id_15,0.0
V37,0.0
V24,0.0
id_16_fe1,0.0
id_22_fe1,0.0
id_21_fe1,0.0
V235,0.0
id_18_fe1,0.0
V332,0.0
V333,0.0
V236,0.0
id_15_fe1,0.0
device_name,0.0
id_14_fe1,0.0
V238,0.0
id_12_fe1,0.0
DeviceInfo_fe1,0.0
V334,0.0
V240,0.0
V241,0.0
id_23_fe1,0.0
id_24_fe1,0.0
V330,0.0
id_25_fe1,0.0
V223,0.0
V323,0.0
V324,0.0
V325,0.0
V326,0.0
id_33_fe1,0.0
id_32_fe1,0.0
V225,0.0
V226,0.0
V227,0.0
V328,0.0
V329,0.0
V33,0.0
id_27_fe1,0.0
id_26_fe1,0.0
device_version,0.0
V46,0.0
proc_id_31_0,0.0
V261,0.0
V335,0.0
V336,0.0
proc_id_30_1,0.0
id_33,0.0
V338,0.0
id_32,0.0
id_30,0.0
V260,0.0
V339,0.0
id_28,0.0
V32,0.0
V265,0.0
V35,0.0
PCA_1,0.0
id_34,0.0
V337,0.0
V26,0.0
V250,0.0
proc_id_30_0,0.0
R_emaildomain_1,0.0
V249,0.0
V25,0.0
P_emaildomain_1,0.0
V251,0.0
D10,-2.2389897677888015e-06
D5,-2.2389897677888015e-06
C6_group_2,-2.2389897677888015e-06
C2_group_1,-2.2389897677888015e-06
has_identity,-2.238989767811006e-06
V82,-2.238989767811006e-06
id_14,-2.238989767811006e-06
V234,-2.238989767811006e-06
V146,-2.238989767811006e-06
V331,-2.238989767811006e-06
V218,-2.238989767811006e-06
V12,-2.238989767811006e-06
V268,-2.238989767811006e-06
V327,-2.238989767811006e-06
id_02,-2.238989767811006e-06
V78,-2.238989767811006e-06
D10_group_5,-4.477979535599808e-06
V202,-4.477979535622012e-06
C6_group_4,-4.477979535622012e-06
M5,-4.477979535622012e-06
C6_group_1,-4.477979535622012e-06
N3,-6.716969303433018e-06
V96,-6.716969303433018e-06
P_emaildomain_0_fe1,-6.716969303433018e-06
V54,-6.716969303433018e-06
C13_group_3,-6.716969303433018e-06
V279,-6.716969303433018e-06
P_emaildomain,-8.955959071244024e-06
C4_group_3,-8.955959071244024e-06
V224,-8.955959071244024e-06
D14_group_2,-8.955959071244024e-06
D15_group_3,-8.955959071244024e-06
V222,-8.955959071244024e-06
V220,-1.119494883905503e-05
D13_group_6,-1.119494883905503e-05
V55,-1.119494883905503e-05
V22,-1.119494883905503e-05
D10_group_6,-1.119494883905503e-05
R_emaildomain_fe1,-1.119494883905503e-05
V175,-1.119494883905503e-05
C10_group_3,-1.119494883905503e-05
V169,-1.119494883905503e-05
V262,-1.119494883905503e-05
id_18,-1.119494883905503e-05
D13_group_4,-1.119494883905503e-05
D10_group_3,-1.3433938606866036e-05
R_emaildomain_0_fe1,-1.3433938606866036e-05
V74,-1.5672928374677042e-05
V63,-1.5672928374677042e-05
D8,-1.7911918142510254e-05
V228,-2.0150907910299054e-05
V174,-2.0150907910299054e-05
V208,-2.0150907910299054e-05
V267,-2.238989767811006e-05
V205,-2.238989767811006e-05
V210,-3.358484651727611e-05
PCA_26,-3.582383628506491e-05
V172,-3.582383628508712e-05
V207,-4.2540805588520136e-05
V209,-5.597474419538617e-05
