feature,importance
M3_fe1,0.1647329574456335
R_emaildomain_0_fe1,0.16430177554077344
V275,0.16271512840480917
V126,0.1614035518671595
V96,0.15788526990412977
V36,0.15696968899119365
card3_fe2,0.1562841420666282
V264,0.15334943484160063
D6,0.15242137222501378
M7,0.15091031524902665
V134,0.14902413234751322
ProductCD,0.14896580176285326
id_03,0.14742156771486575
V48,0.14734533355285692
V296,0.14699823311649232
id_09,0.14657068159233605
proc_id_31_0_fe2,0.1463861987711599
card3_fe1,0.1458359294799688
V136,0.14473023665840773
V273,0.14413074376569346
M9_fe1,0.14315350750345834
M9,0.14246746796513685
V295,0.14197440943726367
id_38,0.1417109655936801
id_13_fe2,0.14031349967375814
V5,0.14019093566082902
V103,0.13900515095665375
M8,0.13795641556092308
id_13_fe1,0.1363220352829516
D14,0.13630462123387216
V279,0.13541380333334369
V74,0.1350333064243242
D13,0.13476566246277988
D12,0.13400897247265636
V289,0.1308460090558906
V204,0.13006344896134103
V212,0.13004857802315362
id_14,0.12956030436533927
DeviceInfo_fe2,0.1286622384604953
P_emaildomain_1_fe2,0.1275058828732374
group_2_n_4,0.12745852691778725
id_37,0.12595497625480215
V99,0.1255833285751532
V233,0.12396234105325912
M2,0.12297315828818925
V35,0.12296556332439554
M8_fe2,0.12216554709799185
id_18,0.12210702420711365
V203,0.12158407738843877
V293,0.12144449231625001
V129,0.12029885793676014
V56,0.11872488666934153
V232,0.116311021169921
M2_fe1,0.1162144740706638
V77,0.11596743928882954
V311,0.11563210344242662
id_38_fe2,0.1151037039172425
V265,0.11365761897238363
V261,0.11350333776575619
M9_fe2,0.1122020753455874
V132,0.11047812892059727
V178,0.11040530740372723
id_17,0.11002702212042649
V213,0.1094617500865443
V10,0.1091545728480178
V124,0.10915286609876491
DeviceType_fe2,0.10840186144773625
V154,0.10759781812564917
V266,0.10706448162594372
V229,0.10663738580416322
V287,0.10441293422951425
V90,0.10311661555311391
V321,0.10268185517094165
V55,0.10261162363320751
V292,0.10245242204135602
V97,0.10198187447044055
V298,0.10191912601604818
V91,0.10122214877695143
V267,0.10020400667624954
V30,0.09994786884021734
M3_fe2,0.09990572543042094
M2_fe2,0.09974662792493658
