feature,Importance
DeviceInfo_fe1,7.2101952160341655e-06
R54,6.30892081405765e-06
id_12_fe1,6.30892081405765e-06
ProductCD_fe2,6.30892081405765e-06
R35,6.308920814035446e-06
V287,6.308920814035446e-06
R46,6.308920814035446e-06
D4,6.308920814035446e-06
id_28,6.308920814035446e-06
V99,6.308920814035446e-06
V30,5.4076464120589305e-06
D14,5.407646412036726e-06
V70,5.407646412036726e-06
R25,5.4076464120145214e-06
email_10,5.4076464120145214e-06
V294,5.4076464120145214e-06
card_7,5.4076464120145214e-06
card1_fe2,5.4076464120145214e-06
device_name_fe1,5.4076464120145214e-06
V33,5.4076464120145214e-06
V91,5.4076464120145214e-06
V31,5.4076464120145214e-06
V72,5.4076464120145214e-06
V12,5.4076464120145214e-06
V165,5.4076464120145214e-06
P_emaildomain,4.506372010038007e-06
V313,4.506372010038007e-06
M5_fe2,4.506372010038007e-06
N5,4.506372010038007e-06
V64,4.506372010015802e-06
R_emaildomain_0,4.506372010015802e-06
V284,4.506372010015802e-06
id_32,4.506372010015802e-06
V254,4.506372009993598e-06
V236,4.506372009993598e-06
V252,4.506372009993598e-06
V180,4.506372009993598e-06
id_18_fe1,4.506372009993598e-06
V183,4.506372009993598e-06
V248,4.506372009993598e-06
M8_fe2,4.506372009993598e-06
proc_id_30_0_5,4.506372009993598e-06
V181,4.506372009993598e-06
V193,4.506372009993598e-06
V260,4.506372009993598e-06
R16,4.506372009993598e-06
DeviceType_fe1,4.506372009993598e-06
R36,4.506372009993598e-06
R24,4.506372009993598e-06
device_version,4.506372009993598e-06
id_22,4.506372009993598e-06
id_34_fe2,4.506372009993598e-06
id_34,4.506372009993598e-06
V214,4.506372009993598e-06
R69,4.506372009993598e-06
id_33_fe2,4.506372009993598e-06
id_32_fe2,4.506372009993598e-06
V85,4.506372009993598e-06
V139,4.506372009993598e-06
id_36_fe2,4.506372009993598e-06
id_29_fe2,4.506372009993598e-06
V146,4.506372009993598e-06
V279,3.6050976080392873e-06
D15,3.6050976080392873e-06
M6_fe2,3.6050976080392873e-06
V282,3.6050976080170828e-06
N22,3.6050976080170828e-06
R28,3.6050976080170828e-06
R19,3.6050976080170828e-06
V102,3.6050976080170828e-06
proc_id_31_0_fe2,3.6050976079948782e-06
V123,3.6050976079948782e-06
DeviceType_1,3.6050976079948782e-06
id_33,3.6050976079948782e-06
id_30,3.6050976079948782e-06
id_31_fe2,3.6050976079948782e-06
dist2,3.6050976079948782e-06
id_15,3.6050976079948782e-06
id_13,3.6050976079948782e-06
card_12,3.6050976079948782e-06
V323,3.6050976079948782e-06
proc_id_30_1_fe1,3.6050976079948782e-06
V100,3.6050976079948782e-06
id_29_fe1,3.6050976079948782e-06
V42,3.6050976079948782e-06
V47,3.6050976079948782e-06
V59,3.6050976079948782e-06
R32,3.6050976079948782e-06
V103,3.6050976079948782e-06
V234,3.6050976079948782e-06
V235,3.6050976079948782e-06
R44,2.7038232060405678e-06
R21,2.7038232060405678e-06
M6_fe1,2.703823206018363e-06
V73,2.703823206018363e-06
V324,2.703823206018363e-06
V82,2.703823206018363e-06
id_20,2.703823206018363e-06
R26,2.703823206018363e-06
card2,2.703823206018363e-06
id_02,2.7038232059961587e-06
email_9,2.7038232059961587e-06
Transaction_day_of_week_3,2.7038232059961587e-06
id_12,2.7038232059961587e-06
V90,2.7038232059961587e-06
V48,2.7038232059961587e-06
N6,2.7038232059961587e-06
M_9,2.7038232059961587e-06
R42,2.7038232059961587e-06
D6,2.7038232059961587e-06
M_3,2.7038232059961587e-06
R39,2.7038232059961587e-06
R22,2.7038232059961587e-06
V312,1.802548804041848e-06
M4_fe1,1.8025488040196437e-06
V54,1.8025488040196437e-06
N1,1.8025488039974391e-06
V97,1.8025488039974391e-06
V43,1.8025488039974391e-06
V331,1.8025488039974391e-06
proc_id_30_0_fe1,1.8025488039974391e-06
V322,1.8025488039974391e-06
card1_fe1,1.8025488039974391e-06
V289,1.8025488039974391e-06
V309,1.8025488039974391e-06
V281,1.8025488039974391e-06
R70,1.8025488039974391e-06
card5_fe2,1.8025488039974391e-06
R37,1.8025488039974391e-06
proc_id_30_0_3,1.8025488039974391e-06
V29,1.8025488039974391e-06
R9,9.01274402020924e-07
V18,9.012744019987196e-07
R27,9.012744019987196e-07
V173,9.012744019987196e-07
id_18,9.012744019987196e-07
id_33_fe1,9.012744019987196e-07
V126,9.012744019987196e-07
card6,9.012744019987196e-07
R2,9.012744019987196e-07
R15,9.012744019987196e-07
V276,9.012744019987196e-07
id_25,9.012744019987196e-07
proc_id_31_0_1,9.012744019987196e-07
V222,9.012744019987196e-07
M_5,9.012744019987196e-07
V61,9.012744019987196e-07
id_38,9.012744019987196e-07
device_version_fe1,9.012744019987196e-07
R68,9.012744019987196e-07
V137,9.012744019987196e-07
V37,9.012744019987196e-07
R_emaildomain_1_fe2,9.012744019987196e-07
V124,9.012744019987196e-07
card5_fe1,9.012744019987196e-07
id_15_fe2,9.012744019987196e-07
V78,9.012744019987196e-07
N12,9.012744019987196e-07
V57,9.012744019987196e-07
N13,9.012744019987196e-07
V320,9.012744019987196e-07
V20,9.012744019987196e-07
V288,9.012744019987196e-07
D13,9.012744019987196e-07
V315,9.012744019987196e-07
V247,9.012744019987196e-07
V286,9.012744019987196e-07
V159,9.012744019987196e-07
R14,9.012744019987196e-07
V298,9.012744019987196e-07
R29,2.2204460492503132e-17
M3_fe2,0.0
V107,0.0
M2_fe2,0.0
V26,0.0
V109,0.0
C3,0.0
V25,0.0
V108,0.0
id_13_fe2,0.0
M9_fe2,0.0
id_14_fe2,0.0
id_24_fe2,0.0
V98,0.0
V105,0.0
V88,0.0
M1_fe2,0.0
id_22_fe2,0.0
id_25_fe2,0.0
id_26_fe2,0.0
id_21_fe2,0.0
card4_fe2,0.0
id_27_fe2,0.0
V89,0.0
V95,0.0
id_18_fe2,0.0
C5,0.0
id_30_fe2,0.0
M7_fe2,0.0
V104,0.0
id_16_fe2,0.0
id_23_fe2,0.0
device_version_fe2,0.0
id_21_fe1,0.0
proc_id_30_0_fe2,0.0
proc_id_30_1_fe2,0.0
N14,0.0
N15,0.0
N19,0.0
V69,0.0
V68,0.0
V67,0.0
R6,0.0
V66,0.0
R10,0.0
V65,0.0
R17,0.0
R18,0.0
R23,0.0
R30,0.0
R31,0.0
R34,0.0
dist1,0.0
R40,0.0
V28,0.0
R47,0.0
R48,0.0
R50,0.0
V49,0.0
card4,0.0
R60,0.0
R62,0.0
R64,0.0
V41,0.0
V36,0.0
N8,0.0
V75,0.0
Transaction_hour_5,0.0
card_8,0.0
M_0,0.0
M_1,0.0
M_2,0.0
M_4,0.0
M_7,0.0
card_0,0.0
card_1,0.0
card_2,0.0
card_3,0.0
card_4,0.0
card_5,0.0
card_6,0.0
V84,0.0
card_9,0.0
Transaction_hour_4,0.0
card_10,0.0
card_11,0.0
card_13,0.0
V27,0.0
email_0,0.0
email_1,0.0
email_2,0.0
email_3,0.0
email_4,0.0
email_5,0.0
Transaction_day_of_week_0,0.0
Transaction_hour_1,0.0
Transaction_hour_2,0.0
Transaction_hour_0,0.0
id_09,0.0
P_emaildomain_1_fe1,0.0
V332,0.0
V329,0.0
V328,0.0
V327,0.0
V326,0.0
V325,0.0
V319,0.0
V21,0.0
V311,0.0
V19,0.0
V157,0.0
V305,0.0
V304,0.0
V302,0.0
V301,0.0
V300,0.0
V330,0.0
V110,0.0
id_26,0.0
V334,0.0
id_23,0.0
id_21,0.0
V24,0.0
id_10,0.0
V35,0.0
id_08,0.0
id_07,0.0
V151,0.0
id_04,0.0
id_03,0.0
V339,0.0
V338,0.0
V337,0.0
V336,0.0
V335,0.0
V299,0.0
V296,0.0
V160,0.0
V161,0.0
V10,0.0
V9,0.0
V8,0.0
M6,0.0
M7,0.0
M8,0.0
V7,0.0
M9,0.0
V6,0.0
V226,0.0
V1,0.0
V5,0.0
V2,0.0
V4,0.0
V3,0.0
V240,0.0
V241,0.0
M3,0.0
D11,0.0
V162,0.0
V163,0.0
V164,0.0
V166,0.0
D7,0.0
V269,0.0
D12,0.0
M2,0.0
V185,0.0
V14,0.0
V13,0.0
V250,0.0
V11,0.0
M1,0.0
id_24,0.0
V333,0.0
id_27,0.0
V145,0.0
id_15_fe1,0.0
id_14_fe1,0.0
id_13_fe1,0.0
V120,0.0
V121,0.0
M9_fe1,0.0
M8_fe1,0.0
M5_fe1,0.0
proc_id_31_0_3,0.0
M3_fe1,0.0
M2_fe1,0.0
M1_fe1,0.0
V122,0.0
card4_fe1,0.0
V129,0.0
V130,0.0
V119,0.0
V118,0.0
V117,0.0
V116,0.0
V111,0.0
id_37_fe1,0.0
id_36_fe1,0.0
V112,0.0
id_34_fe1,0.0
V113,0.0
V114,0.0
id_30_fe1,0.0
V115,0.0
id_27_fe1,0.0
id_26_fe1,0.0
id_25_fe1,0.0
id_24_fe1,0.0
id_23_fe1,0.0
id_22_fe1,0.0
V131,0.0
M7_fe1,0.0
proc_id_30_1_0,0.0
proc_id_30_1_3,0.0
proc_id_30_0_2,0.0
P_emaildomain_1,0.0
V138,0.0
DeviceType_0,0.0
V140,0.0
V141,0.0
proc_id_30_0_6,0.0
V142,0.0
proc_id_30_0_0,0.0
proc_id_30_1_1,0.0
V135,0.0
proc_id_30_0_1,0.0
V144,0.0
proc_id_31_0_0,0.0
V143,0.0
M4,-9.012744019987196e-07
V136,-9.012744019987196e-07
V60,-9.012744019987196e-07
proc_id_30_0_4,-9.012744019987196e-07
id_05,-9.012744019987196e-07
email_6,-9.012744019987196e-07
V303,-9.012744019987196e-07
P_emaildomain_1_fe2,-9.012744019987196e-07
V179,-9.012744019987196e-07
V76,-9.012744019987196e-07
V106,-9.012744019987196e-07
id_14,-9.012744019987196e-07
M_6,-9.012744019987196e-07
proc_id_31_0_4,-9.012744019987196e-07
Transaction_day_of_week_2,-1.8025488039974391e-06
Transaction_day_of_week_1,-1.8025488039974391e-06
Transaction_hour_3,-1.8025488039974391e-06
DeviceInfo_fe2,-1.8025488039974391e-06
V101,-1.8025488039974391e-06
N23,-1.8025488039974391e-06
V92,-2.7038232059961587e-06
V318,-2.7038232059961587e-06
V63,-2.7038232059961587e-06
V272,-2.7038232059961587e-06
M_8,-2.7038232059961587e-06
V297,-2.7038232059961587e-06
N18,-2.7038232059961587e-06
N11,-2.703823206018363e-06
V56,-3.6050976079948782e-06
R51,-3.6050976079948782e-06
V321,-3.6050976079948782e-06
V127,-3.6050976079948782e-06
R7,-3.6050976079948782e-06
V270,-3.6050976079948782e-06
V175,-3.6050976079948782e-06
V38,-4.506372009993598e-06
N16,-4.506372009993598e-06
device_name_fe2,-4.506372009993598e-06
V77,-4.506372009993598e-06
id_11,-4.506372009993598e-06
card5,-4.506372009993598e-06
N20,-4.506372009993598e-06
V210,-5.407646411992317e-06
V206,-5.407646411992317e-06
V134,-5.407646411992317e-06
V208,-5.407646411992317e-06
id_01,-5.407646411992317e-06
V174,-7.2101952160119606e-06
email_7,-7.2101952160341655e-06
R_emaildomain_fe2,-7.2101952160341655e-06
V283,-7.2101952160341655e-06
V271,-8.111469617988476e-06
V58,-8.11146961801068e-06
id_16,-8.11146961801068e-06
card3_fe1,-8.111469618032884e-06
V221,-9.012744019987196e-06
V74,-9.012744019987196e-06
D5,-9.91401842200812e-06
V220,-9.91401842200812e-06
R_emaildomain_0_fe2,-1.0815292824051249e-05
V169,-1.2617841628070892e-05
V227,-1.2617841628070892e-05
V51,-1.2617841628070892e-05
R_emaildomain,-1.3519116030047407e-05
V209,-1.5321664834089255e-05
V172,-1.8025488040085413e-05
V207,-2.9742055266113176e-05
V205,-3.244587847213154e-05
V224,-5.5879012924275885e-05
V267,-6.849685455234678e-05
V223,-6.93981289543455e-05
V266,-7.390450096436129e-05
V268,-8.111469618039546e-05
V225,-9.914018422050309e-05
