feature,Importance
diff_TransactionAmt2_month,3132.798775434494
D3_group_1_full,3132.5167438983917
C1_group_2_2_day,3126.9322669506073
n_unique_TransactionAmt_month,3116.0559594631195
C2_group_3_month,3116.0507340431213
dist1_nunique_month,3111.536559820175
C13,3107.0598430633545
shift_TransactionAmt_full,3104.448106765747
dist1_nunique2_month,3096.4274022579193
C1_group_2_day,3061.915583252907
C13_group_2_2_full,3053.0461719036102
n_unique_TransactionAmt_day,3052.938707590103
D1_group_1_2_month,3051.069729745388
D15_group_2_full,3048.97103536129
C1_group_3_2_month,3028.595555782318
V307,3003.678284406662
addr1_nunique_day,3001.80779838562
C10_group_1_full,2997.393494784832
D4_group_1_full,2986.8867893218994
id_30,2982.9790618419647
diff_TransactionAmt2_full,2982.577173471451
C1_group_2_2_month,2979.9308593273163
D2_group_3_month,2973.781360387802
proc_id_31_0,2967.2832562327385
D15_group_2_2_day,2961.008868932724
D15_group_2_month,2955.4003413915634
addr1_nunique2_dayofweek,2934.7932229042053
C14_div_C8,2917.889966607094
C8_group_1_full,2886.9624971970916
addr1_nunique_dayofweek,2880.833777666092
D10_group_1_month,2875.3417937755585
R_emaildomain_0_fe1,2875.0409836769104
C12_group_1_full,2865.2295775413513
C6_group_2_full,2862.537353038788
V261,2846.8071627616882
C1_group_3_dayofweek,2845.2675800323486
D2_group_2_2_day,2834.621588230133
C10_group_1_2_full,2817.689604997635
C1_group_3_full,2816.976822376251
C9_group_2_month,2814.2721769809723
C13_group_2_2_month,2813.56528621912
C1_group_2_dayofweek,2810.1837000846863
V91,2805.841579914093
V262,2802.2474246025085
D1_group_1_month,2790.1117963790894
D3_group_2_month,2781.610963344574
C13_group_3_2_month,2781.2080461978912
C6_div_C8,2771.048316001892
C2_group_1_day,2770.6899119615555
C13_group_3_month,2762.262298345566
C5_group_3_full,2762.165991783142
C2_group_2_2_full,2760.195296764374
C11_group_3_month,2758.0793212652206
C11_group_2_month,2756.2193143367767
C11_group_3_2_full,2751.9254570007324
D4_group_1_month,2750.9714871644974
C9_group_1_2_day,2744.9198322296143
C14_group_3_month,2737.395166039467
C6_group_2_month,2737.1274206638336
C4_group_1_full,2730.9274230003357
C14_group_3_2_month,2723.6459127664566
C9_group_1_day,2718.320291042328
C4_group_3_2_month,2712.1039893627167
C7_group_1_month,2710.4608256816864
C1_group_3_2_full,2701.1424692869186
C14_group_1_2_dayofweek,2700.784753203392
shift_TransactionAmt2_full,2700.362847328186
C14_group_1_2_day,2678.4562606811523
C6_group_2_2_day,2676.721789121628
dayofweek,2659.4929780960083
addr1_nunique2_day,2658.5562558174133
C11_group_1_2_dayofweek,2634.974602341652
D4_group_1_2_month,2633.7379248142242
C13_div_C7,2625.6717879772186
C2_group_2_full,2625.4775940179825
D15_group_2_day,2625.321757078171
C11_group_1_2_day,2621.184181511402
D10_group_2_month,2611.117703437805
C11_group_1_day,2606.532140493393
C10_group_1_2_month,2597.3494832515717
C14_group_1_dayofweek,2595.6810594797134
C9_group_3_dayofweek,2591.585952758789
DeviceType,2588.242416381836
card4,2586.4070336818695
D15_group_1_dayofweek,2565.4015604257584
C14_group_3_2_full,2557.675830721855
