feature,Importance
C9_group_1_2_dayofweek,2966.6238718032837
C6_group_1_2_day,2961.2337472571235
n_unique_TransactionAmt_day,2959.6233352529816
TransactionAmt_to_std2_dayofweek,2958.677167895359
C6_group_2_2_full,2956.486458301544
V61,2954.5950227975845
C1_group_2_day,2953.995301157236
C14_group_1_dayofweek,2953.5326938484127
V75,2946.938663005829
C8_group_2_month,2942.998275972903
C6_group_1_day,2942.7705365763977
C11_group_2_2_full,2920.2994463443756
V20,2909.120025396347
diff_TransactionAmt2_full,2906.9423989178613
C6_group_2_month,2906.053323277971
V133,2895.5867647408777
std_TrasactionAmt_dayofweek,2891.100723697804
C13_group_1_2_dayofweek,2883.100431203842
C13_group_3_2_month,2882.7737631201744
C4_group_2_month,2862.824625415513
C2_group_3_2_month,2851.3139715353072
C14_group_1_day,2850.3982804985717
addr1_nunique2_day,2830.211501753889
id_31_fe1,2822.2475026831344
TransactionAmt_count2_full,2813.94890165329
C14_group_3_full,2805.2490063659643
V296,2802.262444496155
D15_group_1_2_month,2791.7915948000436
D15_group_1_full,2780.75026680108
C5_group_3_full,2772.7207856178284
C11_group_2_2_month,2770.28291885434
D10_group_1_dayofweek,2753.129917968996
C9_group_3_2_full,2751.531171321869
C4_group_3_2_month,2748.4446118245833
V323,2736.11136115063
V282,2732.3287841798738
C10_group_1_2_month,2721.7026048180414
C11_group_3_2_month,2700.666538476944
n_unique_TransactionAmt_dayofweek,2697.0410277843475
C6_group_2_2_month,2692.7775620584434
n_unique_TransactionAmt2_month,2656.6254123831695
C6_group_3_2_month,2654.7582527697086
D1_group_1_dayofweek,2650.030064625149
V152,2636.865277152916
C13_group_3_2_dayofweek,2630.0365209691226
V30,2623.356454849243
TransactionAmt_count2_month,2617.375071746297
PCA_19,2614.268766680634
C9_group_1_2_day,2608.157881553794
dayofweek,2606.4991860197206
C2_group_2_full,2597.496606171131
D4_group_1_full,2596.0144815295935
D2_group_2_full,2591.4756972789764
V256,2585.925584466073
D15_group_1_month,2585.625085388223
D15_group_2_2_full,2584.6298129614443
D4_group_1_month,2577.3329644054174
P_emaildomain_count_dayofweek,2576.371701468015
diff_TransactionAmt2_dayofweek,2574.076049208641
R_emaildomain_0_fe1,2561.74903011322
PCA_nullV_0,2554.3436172008514
C5_div_C9,2546.702871799469
C14_group_2_month,2534.9489887198433
V76,2534.901010632515
D4_group_1_2_month,2534.484747597249
C11_group_2_day,2533.8624266274273
diff_TransactionAmt_full,2524.6269276024905
n_unique_TransactionAmt2_full,2514.5555773973465
C13_group_2_2_dayofweek,2512.1893879175186
C14_group_1_2_dayofweek,2505.7216990648444
V251,2501.065550501371
C14_group_2_2_month,2500.257433824241
C9_group_1_day,2499.9217400550842
C6_group_2_day,2498.034761633724
D15_group_2_full,2496.1542454557493
TransactionAmt_count_full,2493.552437569946
R_emaildomain_count_dayofweek,2490.6629506421023
C13_group_2_dayofweek,2482.0804701447487
C6_group_3_dayofweek,2471.459962219
C3_group_1_2_month,2467.917902112007
V54,2464.2871458530426
V266,2451.305315375328
C10_div_C2,2450.5714062713087
V324,2448.2513913261246
D2_group_1_full,2440.24612577635
C13_group_1_2_day,2434.0213000220683
std_TrasactionAmt2_dayofweek,2428.3027366176248
id_14,2423.3613763006942
M3,2421.0152015686035
C11_group_2_2_dayofweek,2414.1865252256393
P_emaildomain_count_month,2412.218543911862
C12_group_1_2_full,2409.7577737309
shift_TransactionAmt2_month,2405.504956098406
C11_group_3_2_full,2395.145182609558
C5_group_1_full,2394.7443571918643
C2_group_2_day,2379.2818217408176
C2_group_2_2_dayofweek,2378.556773271179
D10_group_2_month,2377.634665489197
C8_group_1_full,2372.445324860513
diff_TransactionAmt2_month,2368.7587278350256
C1_group_2_dayofweek,2366.1417838335037
D2_group_2_day,2364.3306996822357
C14_group_3_2_full,2360.7874561548233
C10_group_1_2_full,2354.765534579754
C6_group_2_2_dayofweek,2354.6377382799983
P_emaildomain_count2_month,2348.9039052575827
D10_group_1_2_full,2347.751114845276
C9_group_2_2_full,2340.943839869542
C7_group_1_2_full,2340.88445673103
C12_div_C13,2336.465704127535
R_emaildomain_count2_day,2335.97945452074
shift_TransactionAmt2_day,2334.3929596990347
C13_group_3_full,2308.9720279744506
C10_group_1_month,2307.0741498702264
R_emaildomain_count2_dayofweek,2306.2017834745347
C10,2302.1802700161934
id_20_fe1,2298.1815145220608
D15_group_2_2_day,2298.137483239174
C2_group_3_full,2290.747150924295
C9_group_3_dayofweek,2289.4421825408936
C11_group_2_2_day,2284.5957902879454
C9_group_2_month,2282.944500910397
C13_group_3_day,2279.1077251638053
dist1_nunique_dayofweek,2274.0440965241287
C1_group_3_2_dayofweek,2269.059580042963
C2_group_2_2_day,2265.8665256872773
D1_group_2_full,2261.2362627387047
V55,2257.489975452423
D10_group_2_2_full,2244.0510937720537
device_name_nunique_month,2241.2233896255493
C13_group_3_2_day,2239.304127706222
C11_group_3_2_day,2236.6930003857997
C1_div_C12,2235.369104459882
C5_group_2_full,2233.411410331726
C4_group_3_month,2231.737222671509
C1_group_3_2_full,2231.0941183567047
dist1_nunique2_month,2230.3079223632812
C8_group_1_2_full,2229.65630351007
C8_group_1_2_month,2228.8134368875444
V245,2220.7303760051727
C6_group_2_2_day,2209.220887251664
dist1_nunique_full,2203.6609584093094
D4_group_1_2_full,2187.4303398514166
C7_group_2_2_full,2185.9977801181376
device_name,2178.5676473771455
PCA_17,2169.1175706130043
D15_group_1_day,2169.005489202864
D15_group_2_month,2161.914319396019
C9_group_3_2_month,2156.191705286503
id_33_fe1,2145.108875611215
V67,2140.7969300746918
D2_group_1_2_month,2139.1997369527817
n_unique_TransactionAmt2_dayofweek,2117.5796285662464
C11_group_3_full,2111.8216088050103
D15_group_2_2_month,2110.795503616333
C10_group_1_2_day,2106.639947902062
C12_group_2_full,2099.688877480512
C9_group_2_2_month,2098.691058278084
C11_group_3_dayofweek,2092.8271734304726
D1_group_1_2_month,2092.0825288295746
C2_group_3_2_day,2091.055172254157
V163,2089.7621956743533
C10_group_3_month,2088.070343017578
D10_group_2_full,2083.5767909288406
V262,2083.2515292167664
C12_group_1_month,2081.541559797707
C14_group_2_2_full,2081.5414197444916
C4_group_1_2_day,2075.9629198275506
C1_group_3_day,2071.980206874665
V131,2062.2298079937464
TransactionAmt_count_day,2057.201611697674
P_emaildomain_count2_day,2054.942854642868
C7_group_2_2_day,2054.187232285738
C13_group_3_dayofweek,2046.9689666256406
C6_div_C8,2041.92864665261
TransactionAmt_count_dayofweek,2024.790472149849
n_unique_TransactionAmt2_day,2022.435926437378
C7_group_1_month,2020.6367436051369
D15_group_2_2_dayofweek,2020.6300827264786
C2_group_3_2_dayofweek,2011.208809984848
C2_group_2_dayofweek,2010.9460287690163
C13_group_2_day,2008.4169460885541
id_13,2007.356208756566
dist2_nunique_day,2003.9700046533544
C11_group_3_day,1998.2159798443317
D2_group_2_dayofweek,1979.8276625424623
V306,1973.4156787795785
V136,1970.3161268234253
