feature,Importance
D3,4.4408920985006264e-17
V295,2.2204460492503132e-17
PCA_4,2.2204460492503132e-17
V201,2.2204460492503132e-17
D3_group_5,2.2204460492503132e-17
R_emaildomain_count,2.2204460492503132e-17
D3_group_6,2.2204460492503132e-17
D2_group_5,2.2204460492503132e-17
V293,2.2204460492503132e-17
C14_div_C7,2.2204460492503132e-17
C7,2.2204460492503132e-17
V231,2.2204460492503132e-17
D2_group_3,0.0
D14_shift_1,0.0
D13_shift_1,0.0
id_18_fe1,0.0
D12_shift_1,0.0
D15_group_3,0.0
dayofweek_mode,0.0
ProductCD_fe1,0.0
id_16_fe1,0.0
D2_shift_1,0.0
id_13_fe1,0.0
DeviceInfo_fe1,0.0
D4_shift_1,0.0
D5_shift_1,0.0
device_version,0.0
D6_shift_1,0.0
proc_id_30_1,0.0
proc_id_30_0,0.0
id_21_fe1,0.0
id_25_fe1,0.0
id_22_fe1,0.0
id_37_fe1,0.0
C4_group_4,0.0
C1_div_C3,0.0
C5_group_4,0.0
C5_group_5,0.0
C5_group_6,0.0
device_name_fe1,0.0
C11_group_2,0.0
C6_group_5,0.0
C9_group_4,0.0
id_38_fe1,0.0
id_36_fe1,0.0
id_23_fe1,0.0
id_35_fe1,0.0
id_34_fe1,0.0
id_33_fe1,0.0
id_27_fe1,0.0
id_26_fe1,0.0
C9_group_5,0.0
P_emaildomain_1,0.0
id_24_fe1,0.0
D10_shift_1,0.0
D11_shift_1,0.0
D7_shift_1,0.0
C13_shift_1,0.0
D8_shift_1,0.0
D9_group_3,0.0
card4,0.0
C6_shift_1,0.0
D5_group_2,0.0
V99,0.0
V98,0.0
D5_group_3,0.0
V96,0.0
V95,0.0
V94,0.0
V93,0.0
D6_group_2,0.0
V91,0.0
V90,0.0
V9,0.0
V89,0.0
V88,0.0
C8_shift_1,0.0
V85,0.0
V84,0.0
V83,0.0
V82,0.0
V81,0.0
D6_group_3,0.0
V80,0.0
V8,0.0
PCA_1,0.0
C5_shift_1,0.0
D5_group_1,0.0
id_13,0.0
D9_shift_1,0.0
D15_group_1,0.0
D9_group_2,0.0
id_32,0.0
id_31,0.0
id_28,0.0
C14_shift_1,0.0
id_19,0.0
id_18,0.0
id_16,0.0
D4_group_2,0.0
id_11,0.0
D7_group_3,0.0
id_10,0.0
id_09,0.0
D4_group_3,0.0
id_04,0.0
id_03,0.0
id_02,0.0
C2_shift_1,0.0
C3_shift_1,0.0
id_01,0.0
has_identity,0.0
dist1,0.0
C3_group_6,0.0
C10_div_C5,0.0
C1_div_C9,0.0
C6_div_C7,0.0
diff_TransactionAmt2,0.0
std_TrasactionAmt,0.0
V78,0.0
C2_group_3,0.0
TransactionAmt_std_mean,0.0
TransactionAmt_to_mean,0.0
C8_div_C9,0.0
C7_div_C9,0.0
C7_div_C8,0.0
C6_div_C9,0.0
D10_group_4,0.0
C5_div_C9,0.0
C3_group_5,0.0
D10_group_6,0.0
D10_group_3,0.0
C5_div_C8,0.0
C5_div_C7,0.0
C5_div_C6,0.0
D11_group_4,0.0
C4_div_C9,0.0
C4_div_C7,0.0
C4_div_C6,0.0
D11_group_1,0.0
C4_div_C5,0.0
D1_group_6,0.0
D1_group_4,0.0
C9_group_3,0.0
D10_group_2,0.0
hour_mode2,0.0
hour_mode,0.0
max_day_diff,0.0
dayofweek_nunique2,0.0
dayofweek_nunique,0.0
addr1_nunique2,0.0
addr1_nunique,0.0
dist2_nunique,0.0
C3_group_2,0.0
C3_group_3,0.0
device_name_nunique,0.0
R_emaildomain_count2,0.0
C4_group_3,0.0
std_TrasactionAmt2,0.0
n_unique_TransactionAmt2,0.0
C5_group_1,0.0
C5_group_2,0.0
C5_group_3,0.0
device_name_nunique2,0.0
C8_group_3,0.0
D1_group_2,0.0
D10_group_1,0.0
C9_group_2,0.0
C3_div_C9,0.0
C3_div_C8,0.0
D11_group_5,0.0
D7_group_4,0.0
D7_group_1,0.0
D12_group_3,0.0
D7_group_6,0.0
C13_div_C5,0.0
C13_div_C3,0.0
D8_group_6,0.0
D9_group_4,0.0
C12_div_C9,0.0
C12_div_C5,0.0
C12_div_C3,0.0
C11_div_C9,0.0
C11_div_C8,0.0
C11_div_C3,0.0
C11_div_C2,0.0
D9_group_6,0.0
C11_div_C12,0.0
C10_div_C9,0.0
D13_group_3,0.0
D14_group_1,0.0
C3_group_1,0.0
C3_group_4,0.0
C10_div_C3,0.0
D14_group_3,0.0
D7_group_5,0.0
D12_group_2,0.0
C3_div_C7,0.0
D6_group_5,0.0
C3_div_C6,0.0
C3_div_C5,0.0
C3_div_C4,0.0
C2_div_C9,0.0
D11_group_6,0.0
C2_div_C5,0.0
C2_div_C3,0.0
C14_div_C9,0.0
D12_group_4,0.0
D12_group_6,0.0
C14_div_C5,0.0
D13_group_4,0.0
D14_group_4,0.0
D14_group_5,0.0
