feature,Importance
V282,5.418769262031109e-05
V244,5.249432722593816e-05
V274,5.249432722591596e-05
P_emaildomain_0_fe2,5.0800961831543036e-05
V67,5.0800961831543036e-05
V52,5.0800961831543036e-05
V246,5.0800961831543036e-05
P_emaildomain_1_fe1,5.0800961831543036e-05
V257,5.080096183152083e-05
V233,4.910759643717011e-05
M6,4.910759643717011e-05
V243,4.910759643717011e-05
V87,4.910759643717011e-05
V289,4.741423104279718e-05
V232,4.7414231042774976e-05
M6_fe1,4.7414231042774976e-05
card5,4.7414231042774976e-05
C4,4.7414231042774976e-05
V218,4.7414231042774976e-05
R18,4.5720865648424255e-05
P_emaildomain_0,4.5720865648402056e-05
R27,4.5720865648402056e-05
id_20_fe2,4.572086564837985e-05
id_03,4.402750025402913e-05
V29,4.4027500254006924e-05
V314,4.4027500254006924e-05
N4,4.402750025398472e-05
id_20,4.2334134859634e-05
V315,4.2334134859634e-05
id_20_fe1,4.2334134859634e-05
V38,4.233413485961179e-05
P_emaildomain_1,4.233413485961179e-05
V48,4.233413485961179e-05
M5_fe1,4.233413485961179e-05
P_emaildomain_fe1,4.0640769465216665e-05
V259,3.8947404070865944e-05
V154,3.8947404070865944e-05
V47,3.8947404070865944e-05
V76,3.8947404070865944e-05
C9,3.894740407084374e-05
id_13,3.894740407084374e-05
V273,3.725403867647081e-05
P_emaildomain,3.5560673282097885e-05
V312,3.5560673282075686e-05
card3_fe2,3.5560673282075686e-05
R17,3.5560673282075686e-05
V245,3.3867307887724965e-05
dist1,3.386730788770276e-05
V321,3.386730788770276e-05
V77,3.386730788770276e-05
V99,3.386730788770276e-05
V20,3.386730788770276e-05
V277,3.386730788770276e-05
V74,3.386730788768055e-05
V264,3.2173942493307627e-05
P_emaildomain_fe2,3.2173942493307627e-05
R22,3.2173942493307627e-05
V178,3.2173942493307627e-05
V198,3.2173942493307627e-05
id_15,3.0480577098934703e-05
V199,3.0480577098934703e-05
V156,3.0480577098934703e-05
card4,3.0480577098934703e-05
V128,2.8787211704561776e-05
R16,2.8787211704539574e-05
DeviceType_fe2,2.8787211704539574e-05
V296,2.7093846310188853e-05
device_version_fe2,2.7093846310188853e-05
M6_fe2,2.7093846310166647e-05
V313,2.7093846310166647e-05
P_emaildomain_0_fe1,2.7093846310166647e-05
V293,2.7093846310166647e-05
R10,2.540048091579372e-05
V200,2.540048091579372e-05
V36,2.540048091579372e-05
V55,2.5400480915771518e-05
V134,2.5400480915771518e-05
Transaction_hour,2.5400480915771518e-05
id_19_fe2,2.3707115521420797e-05
V19,2.3707115521420797e-05
V5,2.370711552139859e-05
id_38_fe1,2.370711552139859e-05
V66,2.370711552139859e-05
V275,2.370711552139859e-05
id_13_fe2,2.370711552139859e-05
id_16_fe1,2.2013750127025668e-05
id_16,2.2013750127025668e-05
V287,2.032038473265274e-05
V35,2.032038473265274e-05
id_09,2.032038473265274e-05
id_28_fe1,2.0320384732630535e-05
V86,2.0320384732630535e-05
V265,2.0320384732630535e-05
V251,2.0320384732630535e-05
R_emaildomain_0,2.0320384732630535e-05
V61,1.8627019338257612e-05
M3,1.8627019338257612e-05
M4_fe2,1.8627019338235406e-05
V320,1.8627019338235406e-05
V288,1.6933653943862482e-05
id_06,1.6933653943862482e-05
id_38_fe2,1.6933653943862482e-05
D14,1.6933653943862482e-05
V96,1.6933653943862482e-05
M8,1.6933653943862482e-05
V131,1.6933653943862482e-05
V82,1.6933653943840277e-05
V295,1.6933653943840277e-05
M8_fe1,1.5240288549467352e-05
id_12_fe1,1.5240288549467352e-05
id_18_fe1,1.5240288549467352e-05
R15,1.5240288549467352e-05
device_version,1.3546923155094426e-05
V231,1.3546923155094426e-05
V318,1.3546923155094426e-05
M3_fe2,1.3546923155094426e-05
id_38,1.18535577607215e-05
M9,1.18535577607215e-05
V100,1.18535577607215e-05
R13,1.18535577607215e-05
R14,1.18535577607215e-05
V53,1.1853557760699296e-05
V103,1.1853557760699296e-05
id_30,1.1853557760699296e-05
DeviceType,1.0160192366348575e-05
V281,1.0160192366348575e-05
M3_fe1,1.016019236632637e-05
ProductCD,1.016019236632637e-05
V26,1.016019236632637e-05
R23,1.016019236632637e-05
V213,1.016019236632637e-05
V306,1.016019236632637e-05
V62,1.016019236632637e-05
V130,1.0160192366304166e-05
device_version_fe1,8.466826971953445e-06
proc_id_31_0_fe1,8.466826971953445e-06
V204,8.466826971953445e-06
M2,8.466826971953445e-06
V124,8.466826971931241e-06
V165,6.773461577580519e-06
V149,6.773461577580519e-06
V133,6.773461577558315e-06
proc_id_30_0,6.773461577558315e-06
V136,6.773461577558315e-06
V212,6.77346157753611e-06
V75,6.77346157753611e-06
id_29_fe1,6.77346157753611e-06
V207,5.080096183185389e-06
id_33,5.080096183185389e-06
M9_fe1,5.080096183185389e-06
id_18_fe2,5.080096183185389e-06
DeviceType_fe1,5.080096183163185e-06
R29,5.080096183163185e-06
R26,5.080096183163185e-06
V78,5.080096183163185e-06
R7,3.3867307887902597e-06
M8_fe2,3.3867307887902597e-06
V242,3.3867307887902597e-06
id_33_fe1,3.3867307887902597e-06
V129,3.386730788768055e-06
id_18,3.386730788768055e-06
V292,3.386730788768055e-06
C7,1.6933653943951299e-06
V4,1.6933653943951299e-06
V256,1.6933653943951299e-06
R6,1.6933653943951299e-06
Transaction_day_of_week,1.6933653943951299e-06
V309,1.6933653943951299e-06
M7,1.6933653943951299e-06
V261,1.6933653943951299e-06
card4_fe1,1.6933653943729255e-06
V37,1.6933653943729255e-06
DeviceInfo_fe1,0.0
V102,0.0
V40,0.0
V311,0.0
id_14,0.0
M2_fe1,0.0
device_name,-1.6933653943729255e-06
V24,-1.6933653943729255e-06
V316,-1.6933653943951299e-06
V208,-1.6933653943951299e-06
V298,-1.6933653943951299e-06
id_05,-1.6933653943951299e-06
D9,-3.386730788768055e-06
V291,-3.3867307887902597e-06
V271,-3.3867307887902597e-06
V126,-6.77346157753611e-06
V12,-6.77346157753611e-06
id_13_fe1,-6.773461577558315e-06
V190,-6.773461577580519e-06
dist2,-6.773461577580519e-06
id_19,-8.466826971909035e-06
V127,-1.0160192366304166e-05
D13,-1.016019236632637e-05
proc_id_31_0_fe2,-1.1853557760699296e-05
V222,-1.18535577607215e-05
V209,-1.3546923155094426e-05
R_emaildomain,-1.3546923155094426e-05
V83,-1.3546923155094426e-05
proc_id_31_0,-1.5240288549489556e-05
V266,-1.6933653943840277e-05
V72,-1.6933653943862482e-05
V203,-1.6933653943862482e-05
card4_fe2,-2.0320384732630535e-05
R28,-2.2013750127025668e-05
V13,-2.370711552139859e-05
V97,-2.370711552139859e-05
DeviceInfo_fe2,-2.540048091579372e-05
R_emaildomain_fe2,-2.8787211704561776e-05
device_name_fe2,-3.0480577098934703e-05
device_name_fe1,-3.2173942493307627e-05
R_emaildomain_fe1,-4.572086564837985e-05
DeviceInfo,-5.080096183156524e-05
R_emaildomain_0_fe2,-5.418769262031109e-05
R_emaildomain_0_fe1,-5.757442340910135e-05
id_02,-7.281471195852429e-05
