feature,importance
card_4,1367.1524416000314
id_30_fe2,1360.9969714405468
V272,1360.0985884765907
R67,1357.3687708649427
V115,1346.0057388643424
M9_fe1,1330.5067800614295
V51,1322.9383724815798
V301,1320.5641498863695
proc_id_30_1_fe1,1313.278893293361
V331,1291.8452833616818
V206,1285.6952943489355
V234,1285.517177489625
proc_id_30_1_fe2,1276.3059882372618
V220,1276.0295922777798
V242,1274.289349864241
V202,1268.2301181753028
proc_id_30_1_2,1244.0117961920748
V103,1241.5798474475744
V316,1238.708696783492
id_13_fe2,1228.6296669676763
V253,1223.8457133502711
device_version_fe2,1222.823251741982
id_33_fe2,1221.1294896083682
card_3,1221.0449645908668
V39,1196.6464607299301
V137,1184.3742724160354
V190,1178.1829658224
V335,1177.9944767962065
V273,1168.9501910635945
V140,1160.741044063981
V292,1136.3249314213856
DeviceType_fe2,1134.3906650867625
V214,1133.2323108471385
V197,1122.6658497347435
V263,1116.5796659477949
proc_id_30_0_fe2,1102.540912533955
id_32,1099.752949231522
V275,1086.4703855470748
V7,1085.105129374812
V166,1083.4870362256902
V105,1075.1652322610223
V73,1072.4446624773252
V42,1071.1590419627125
V293,1056.7732529981586
V204,1046.855833588433
M_4,1041.6724691583877
id_18_fe1,1038.588814784927
id_14_fe2,1032.9903727484245
V278,1017.7125027898662
V10,1009.8603130721293
V148,996.9542145906836
V172,996.1117144474023
V248,991.3731804839507
V163,990.9512978015994
V145,986.2448679763029
V132,971.9997611906571
M2_fe2,968.7385856150413
proc_id_30_0_3,965.2382819411021
V254,957.3626687700304
V161,957.3042361939381
V135,948.0116430170214
id_35,942.2508948047955
V175,941.790445069472
P_emaildomain_1_fe2,940.540483773686
V6,936.9474498581791
V276,936.49992547289
V239,935.6617224461223
V319,931.3630820744941
V85,927.0113206549238
V336,920.1662406824648
V59,909.2274150984421
V3,902.1463386242589
V178,888.6801138334735
V229,876.7924817525561
M7_fe1,873.3935112307469
V93,870.5091668554766
V147,869.1089403256237
device_name_fe2,867.9931922586014
id_15_fe1,865.9842344351588
V11,859.8851632807717
V60,855.4705649057578
V180,840.9362891406864
V57,836.577104742135
R_emaildomain_1,832.8479102055232
V300,824.3765401989222
id_18_fe2,808.0494046231124
M8_fe1,802.2995518823153
id_10,798.1335920397983
id_38,794.1429421877291
V218,786.3906095927341
V92,777.3189951782091
V167,777.2324212410645
M9_fe2,764.2228107461049
V286,758.9936380775374
V185,754.433040016212
proc_id_31_0_1,748.1560284159204
V290,737.664755531155
proc_id_31_0_3,736.0411427556473
V194,729.8164534681929
V227,725.0366060522695
V249,689.9486870095133
card_2,689.1196736171843
V260,683.928078903188
V338,676.5515339374543
proc_id_31_0_4,673.6242055926801
V233,663.9563788494464
V151,661.811960151613
V184,661.6036489784991
V109,660.8636311193308
V2,659.717991070589
V231,657.9397507669622
id_16,655.9991853707277
V46,646.352248199819
V250,642.2525850245348
V80,635.2033252937165
M_3,630.0755992680788
id_32_fe1,618.5184698937182
V299,609.0684107580358
V173,608.3866039322068
V228,589.2498701740212
V182,588.7658398036774
V146,588.4594395665505
id_37,586.5948040518251
proc_id_31_0_2,582.6305552075455
V168,567.0285000353067
V326,547.9980815088735
DeviceInfo_fe2,533.0304959985078
id_34,532.4299760252325
M7_fe2,525.092760672172
V211,523.6215621476944
V329,521.8284813885888
V63,519.0761243504628
V230,518.0140153865237
V71,513.0076719330975
id_15_fe2,501.1494049096864
V247,497.30923685202526
proc_id_30_0_6,495.80974260841805
id_32_fe2,494.45140109950836
V303,490.9638913564462
V236,479.6348284522537
V284,477.872096197937
V141,473.64343882698995
id_38_fe1,471.2492772174713
email_4,469.73649251692405
V195,468.7247983158255
V98,455.9399568935236
V144,451.4487737655328
V153,448.29456212874595
V100,448.0629458028338
V125,445.4302481378969
V123,441.84838694027593
M8_fe2,434.2842837969462
V97,430.86582583834706
V108,418.0571867426236
V186,416.69263176932
proc_id_30_0_5,407.9079521099096
V255,404.99291239220963
V174,391.65571916488943
V181,390.7323525339986
V192,388.19239733593474
V238,383.80512782101584
R_emaildomain_1_fe1,383.25293882687885
proc_id_30_0_4,376.4208980036589
V183,375.158690701656
V252,361.75047597259737
V237,357.5136640234621
V339,354.2156762629747
V235,349.103426655997
id_36,346.0740541418394
V196,344.96305496084943
V101,344.08351806474707
V9,337.0033977321994
V179,335.79661461070043
V8,333.667088508606
V112,331.0276199777921
V191,326.20623915394145
id_28,324.4020031135684
V142,324.18762702366047
V177,321.7265085429396
M_2,316.010108401378
id_16_fe1,308.34358836293285
V16,308.15146398295957
V304,307.76892739037675
V297,306.5099571747587
V18,305.763136562837
id_35_fe2,302.9919228653113
V15,301.6683791099737
id_26_fe1,296.49657438221965
id_37_fe1,294.9395402300482
V226,286.17235289961485
V116,283.3241170446078
proc_id_30_0_2,280.6899561556832
V95,276.7514973827241
V157,274.2995607557241
id_21_fe1,266.8645336901148
id_34_fe1,266.7094116143659
id_24_fe1,266.3176105391467
V176,265.3954231754603
V106,253.80097053430453
V327,253.11878274735682
V334,227.6684564401706
V337,224.12791022409996
id_25_fe1,218.99101522068182
V84,216.35183379116157
id_37_fe2,212.2856043973734
V17,209.7770920495192
V110,206.07489772637683
V193,203.1760847363648
id_34_fe2,202.802882246914
id_36_fe1,201.97824976841608
id_24_fe2,200.60151681405364
id_38_fe2,199.56377143766986
proc_id_30_1_3,198.38169925134812
id_35_fe1,195.34171454111734
id_28_fe1,189.6880223254363
V114,187.63422765334448
V50,181.23414150873822
id_16_fe2,173.8017516334852
V104,173.53774842992428
R_emaildomain_1_fe2,171.43689454595247
id_23_fe1,165.86294458806515
V121,164.11201006174088
proc_id_30_0_1,161.64929162462553
id_36_fe2,159.72011265509843
V138,156.15179179112116
id_12,155.62957025133073
id_29,151.59145459284386
M1,143.70869650443396
V302,139.12396613011757
V1,137.79376888275146
id_28_fe2,137.44941755135852
V330,136.3074221809705
id_26_fe2,129.12326828638712
V328,120.15642498697281
id_29_fe1,119.51747531218764
V31,114.10973478108646
V269,111.1503889429314
id_22_fe1,101.76227607640126
V111,100.9620610276858
id_21_fe2,99.3840296069781
id_25_fe2,98.67119003335634
V113,94.2293275396029
V22,93.36042559146881
V32,92.92846151192983
email_3,92.52705122782703
V21,91.00637278577777
id_23_fe2,88.3350856502851
email_2,70.99668339888254
V14,60.71008404095967
id_12_fe1,57.30050084988276
V325,55.58821678161621
M1_fe2,50.83044827765358
V41,50.28857135027647
V122,47.78050649166108
M1_fe1,47.46204523245493
has_identity,44.116556197948135
id_29_fe2,38.45243718226751
id_22_fe2,32.31244854132334
V_group_4_is_null,29.702324231465656
V240,29.513669868310295
V88,28.970832983652752
id_12_fe2,27.283252534238272
V118,17.867848455905914
id_27_fe1,9.596800049146015
V120,8.981161773204803
DeviceType_1,8.962026834487915
V119,8.934316615263622
V_group_3_is_null,6.912743210792542
V_group_1_is_null,6.8905099630355835
V28,6.555294911066691
V241,5.951695124308268
id_27_fe2,5.892638524373372
V27,4.052433331807454
V68,3.5837035179138184
V_group_9_is_null,3.2459349632263184
V65,2.393726726373037
email_1,2.327023228009542
V_group_2_is_null,2.2281333605448403
V_group_5_is_null,1.7950716813405354
V_group_11_is_null,1.3164749940236409
V117,1.173903485139211
V_group_10_is_null,0.9881616433461508
V89,0.104927928313856
DeviceType_0,0.0
email_0,0.0
M_1,0.0
M_0,0.0
proc_id_31_0_0,0.0
card_0,0.0
proc_id_30_1_0,0.0
proc_id_30_0_0,0.0
hour_0,0.0
dayofweek_0,0.0
card_1,0.0
V305,0.0
V_group_8_is_null,0.0
V_group_7_is_null,0.0
V107,0.0
V_group_6_is_null,0.0
